gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event
2021090900,2441,39985.0,27,2021-09-10T02:05:04.900,25.0,TB,left,67.3,34.23,1.8,1.89,0.18,215.71,107.18,None
2021090900,2441,39985.0,28,2021-09-10T02:05:05.000,25.0,TB,left,67.46,34.17,1.73,1.96,0.17,207.92,114.77,None
2021090900,2441,39985.0,29,2021-09-10T02:05:05.100,25.0,TB,left,67.64,34.08,1.89,1.54,0.19,193.96,118.44,None
2021090900,2441,39985.0,30,2021-09-10T02:05:05.200,25.0,TB,left,67.81,33.99,1.93,0.99,0.19,185.91,119.59,None
2021090900,2441,39985.0,31,2021-09-10T02:05:05.300,25.0,TB,left,67.97,33.9,1.91,0.54,0.19,177.05,120.0,None
2021090900,2441,39985.0,32,2021-09-10T02:05:05.400,25.0,TB,left,68.15,33.81,1.93,0.22,0.19,171.37,119.69,None
2021090900,2441,39985.0,33,2021-09-10T02:05:05.500,25.0,TB,left,68.32,33.74,1.88,0.53,0.19,163.62,113.74,None
2021090900,2441,39985.0,34,2021-09-10T02:05:05.600,25.0,TB,left,68.49,33.67,1.81,0.82,0.18,158.68,110.94,None
2021090900,2441,39985.0,35,2021-09-10T02:05:05.700,25.0,TB,left,68.66,33.63,1.72,1.12,0.17,156.23,105.54,None
2021090900,2441,39985.0,36,2021-09-10T02:05:05.800,25.0,TB,left,68.83,33.6,1.67,1.51,0.17,160.46,98.26,None
2021090900,2441,39985.0,37,2021-09-10T02:05:05.900,25.0,TB,left,68.98,33.6,1.54,1.89,0.15,163.86,88.96,None
2021090900,2441,39985.0,38,2021-09-10T02:05:06.000,25.0,TB,left,69.14,33.61,1.52,1.84,0.16,163.86,82.09,None
2021090900,2441,39985.0,39,2021-09-10T02:05:06.100,25.0,TB,left,69.27,33.65,1.4,1.93,0.14,168.56,72.57,None
2021090900,2441,39985.0,40,2021-09-10T02:05:06.200,25.0,TB,left,69.38,33.71,1.19,2.43,0.12,174.99,55.52,None
2021090900,2441,39985.0,41,2021-09-10T02:05:06.300,25.0,TB,left,69.45,33.78,1.07,2.64,0.11,179.4,38.32,None
2021090900,2441,39985.0,42,2021-09-10T02:05:06.400,25.0,TB,left,69.49,33.87,1.02,2.87,0.1,182.34,15.23,None
2021090900,2441,39985.0,43,2021-09-10T02:05:06.500,25.0,TB,left,69.49,33.97,1.04,2.83,0.1,183.93,354.61,None
2021090900,2441,39985.0,44,2021-09-10T02:05:06.600,25.0,TB,left,69.44,34.06,1.12,3.34,0.1,185.04,326.38,None
2021090900,2441,39985.0,45,2021-09-10T02:05:06.700,25.0,TB,left,69.36,34.14,1.3,3.28,0.12,187.0,311.76,None
2021090900,2441,39985.0,46,2021-09-10T02:05:06.800,25.0,TB,left,69.24,34.22,1.5,3.06,0.14,188.92,299.16,None
2021090900,2441,39985.0,47,2021-09-10T02:05:06.900,25.0,TB,left,69.09,34.28,1.79,3.1,0.16,187.88,287.72,None
2021090900,2441,39985.0,48,2021-09-10T02:05:07.000,25.0,TB,left,68.9,34.31,2.06,3.11,0.19,191.46,277.7,None
2021090900,2441,39985.0,49,2021-09-10T02:05:07.100,25.0,TB,left,68.68,34.33,2.33,3.03,0.22,191.46,271.4,None
2021090900,2441,39985.0,50,2021-09-10T02:05:07.200,25.0,TB,left,68.44,34.32,2.51,2.66,0.24,191.46,265.16,None
2021090900,2441,39985.0,51,2021-09-10T02:05:07.300,25.0,TB,left,68.19,34.28,2.68,2.26,0.26,193.18,260.76,None
2021090900,2441,39985.0,52,2021-09-10T02:05:07.400,25.0,TB,left,67.92,34.23,2.77,1.65,0.27,194.3,258.47,None
2021090900,2441,39985.0,53,2021-09-10T02:05:07.500,25.0,TB,left,67.65,34.18,2.81,0.98,0.28,195.18,257.35,autoevent_passforward
2021090900,2441,39985.0,54,2021-09-10T02:05:07.600,25.0,TB,left,67.38,34.12,2.81,0.47,0.28,198.06,257.05,pass_forward
2021090900,2441,39985.0,55,2021-09-10T02:05:07.700,25.0,TB,left,67.11,34.07,2.7,0.69,0.27,202.64,260.04,None
2021090900,2441,39985.0,56,2021-09-10T02:05:07.800,25.0,TB,left,66.85,34.03,2.56,1.3,0.26,205.97,262.33,None
2021090900,2441,39985.0,57,2021-09-10T02:05:07.900,25.0,TB,left,66.6,34.01,2.42,1.68,0.25,209.39,265.43,None
2021090900,2441,39985.0,58,2021-09-10T02:05:08.000,25.0,TB,left,66.37,34.02,2.27,2.08,0.23,213.43,272.06,None
2021090900,2441,40151.0,1,2021-09-10T02:05:02.300,66.0,TB,left,60.8,29.84,0.0,0.01,0.01,249.57,324.99,None
2021090900,2441,40151.0,2,2021-09-10T02:05:02.400,66.0,TB,left,60.8,29.84,0.0,0.0,0.01,250.32,325.19,None
2021090900,2441,40151.0,3,2021-09-10T02:05:02.500,66.0,TB,left,60.81,29.83,0.02,0.47,0.01,251.85,143.26,None
2021090900,2441,40151.0,4,2021-09-10T02:05:02.600,66.0,TB,left,60.82,29.82,0.12,1.02,0.01,252.96,143.66,None
2021090900,2441,40151.0,5,2021-09-10T02:05:02.700,66.0,TB,left,60.83,29.8,0.25,1.19,0.02,252.96,141.58,None
2021090900,2441,40151.0,6,2021-09-10T02:05:02.800,66.0,TB,left,60.86,29.78,0.38,1.1,0.03,256.26,135.54,ball_snap
2021090900,2441,40151.0,7,2021-09-10T02:05:02.900,66.0,TB,left,60.9,29.78,0.48,0.96,0.05,264.68,113.82,None
2021090900,2441,40151.0,8,2021-09-10T02:05:03.000,66.0,TB,left,60.98,29.77,0.66,1.07,0.08,269.56,99.77,None
2021090900,2441,40151.0,9,2021-09-10T02:05:03.100,66.0,TB,left,61.07,29.78,0.85,1.06,0.09,275.78,91.75,None
2021090900,2441,40151.0,10,2021-09-10T02:05:03.200,66.0,TB,left,61.2,29.81,1.08,1.2,0.13,282.6,81.37,None
2021090900,2441,40151.0,11,2021-09-10T02:05:03.300,66.0,TB,left,61.34,29.86,1.31,1.43,0.15,292.79,75.36,None
2021090900,2441,40151.0,12,2021-09-10T02:05:03.400,66.0,TB,left,61.49,29.9,1.51,1.42,0.16,296.76,72.65,None
2021090900,2441,40151.0,13,2021-09-10T02:05:03.500,66.0,TB,left,61.66,29.97,1.73,1.24,0.18,300.94,68.88,None
2021090900,2441,40151.0,14,2021-09-10T02:05:03.600,66.0,TB,left,61.84,30.04,1.93,0.98,0.2,305.95,67.62,None
2021090900,2441,40151.0,15,2021-09-10T02:05:03.700,66.0,TB,left,62.05,30.11,2.12,0.75,0.22,310.19,68.18,None
2021090900,2441,40151.0,16,2021-09-10T02:05:03.800,66.0,TB,left,62.25,30.2,2.2,0.3,0.22,312.65,67.27,None
2021090900,2441,40151.0,17,2021-09-10T02:05:03.900,66.0,TB,left,62.46,30.27,2.2,0.25,0.22,310.44,69.28,None
2021090900,2441,40151.0,18,2021-09-10T02:05:04.000,66.0,TB,left,62.68,30.34,2.21,0.59,0.23,310.44,71.06,None
2021090900,2441,40151.0,19,2021-09-10T02:05:04.100,66.0,TB,left,62.89,30.4,2.15,0.9,0.22,311.84,72.83,None
2021090900,2441,40151.0,20,2021-09-10T02:05:04.200,66.0,TB,left,63.1,30.47,2.08,1.1,0.22,311.84,73.88,None
2021090900,2441,40151.0,21,2021-09-10T02:05:04.300,66.0,TB,left,63.29,30.5,1.96,1.29,0.2,308.37,77.14,None
2021090900,2441,40151.0,22,2021-09-10T02:05:04.400,66.0,TB,left,63.49,30.56,1.89,1.18,0.2,306.46,76.43,None
2021090900,2441,40151.0,23,2021-09-10T02:05:04.500,66.0,TB,left,63.68,30.63,1.86,1.07,0.21,304.53,73.97,None
2021090900,2441,40151.0,24,2021-09-10T02:05:04.600,66.0,TB,left,63.88,30.69,1.85,0.96,0.2,302.03,72.31,None
2021090900,2441,40151.0,25,2021-09-10T02:05:04.700,66.0,TB,left,64.04,30.75,1.72,1.1,0.17,298.82,70.19,None
2021090900,2441,40151.0,26,2021-09-10T02:05:04.800,66.0,TB,left,64.19,30.83,1.64,1.17,0.17,295.51,65.89,None
2021090900,2441,40151.0,27,2021-09-10T02:05:04.900,66.0,TB,left,64.33,30.92,1.59,1.27,0.17,295.51,59.16,None
2021090900,2441,40151.0,28,2021-09-10T02:05:05.000,66.0,TB,left,64.44,31.02,1.48,1.52,0.15,297.3,50.01,None
2021090900,2441,40151.0,29,2021-09-10T02:05:05.100,66.0,TB,left,64.53,31.13,1.4,1.77,0.14,297.99,39.46,None
2021090900,2441,40151.0,30,2021-09-10T02:05:05.200,66.0,TB,left,64.61,31.25,1.37,1.75,0.14,297.39,31.73,None
2021090900,2441,40151.0,31,2021-09-10T02:05:05.300,66.0,TB,left,64.67,31.36,1.3,1.59,0.13,294.95,23.77,None
2021090900,2441,40151.0,32,2021-09-10T02:05:05.400,66.0,TB,left,64.68,31.47,1.08,1.97,0.11,288.81,8.17,None
2021090900,2441,40151.0,33,2021-09-10T02:05:05.500,66.0,TB,left,64.69,31.56,0.9,2.07,0.09,284.98,356.71,None
2021090900,2441,40151.0,34,2021-09-10T02:05:05.600,66.0,TB,left,64.66,31.63,0.75,1.95,0.07,280.36,339.09,None
2021090900,2441,40151.0,35,2021-09-10T02:05:05.700,66.0,TB,left,64.62,31.66,0.6,1.89,0.05,278.78,312.59,None
2021090900,2441,40151.0,36,2021-09-10T02:05:05.800,66.0,TB,left,64.56,31.68,0.65,1.72,0.07,274.96,284.4,None
2021090900,2441,40151.0,37,2021-09-10T02:05:05.900,66.0,TB,left,64.47,31.66,0.78,1.78,0.08,272.35,262.43,None
2021090900,2441,40151.0,38,2021-09-10T02:05:06.000,66.0,TB,left,64.38,31.63,0.93,1.5,0.1,268.67,250.71,None
2021090900,2441,40151.0,39,2021-09-10T02:05:06.100,66.0,TB,left,64.28,31.58,1.07,1.21,0.11,264.81,243.89,None
2021090900,2441,40151.0,40,2021-09-10T02:05:06.200,66.0,TB,left,64.18,31.53,1.15,0.81,0.11,260.17,240.29,None
2021090900,2441,40151.0,41,2021-09-10T02:05:06.300,66.0,TB,left,64.07,31.47,1.22,0.47,0.13,256.43,238.06,None
2021090900,2441,40151.0,42,2021-09-10T02:05:06.400,66.0,TB,left,63.97,31.43,1.19,0.24,0.12,258.5,240.94,None
2021090900,2441,40151.0,43,2021-09-10T02:05:06.500,66.0,TB,left,63.86,31.38,1.14,0.48,0.11,257.1,242.15,None
2021090900,2441,40151.0,44,2021-09-10T02:05:06.600,66.0,TB,left,63.77,31.36,1.01,0.84,0.1,259.25,249.6,None
2021090900,2441,40151.0,45,2021-09-10T02:05:06.700,66.0,TB,left,63.69,31.4,0.85,1.27,0.09,271.04,267.87,None
2021090900,2441,40151.0,46,2021-09-10T02:05:06.800,66.0,TB,left,63.6,31.52,0.95,1.89,0.15,277.44,302.73,None
2021090900,2441,40151.0,47,2021-09-10T02:05:06.900,66.0,TB,left,63.51,31.64,1.19,2.04,0.14,279.72,319.92,None
2021090900,2441,40151.0,48,2021-09-10T02:05:07.000,66.0,TB,left,63.45,31.77,1.4,1.98,0.15,280.76,332.42,None
2021090900,2441,40151.0,49,2021-09-10T02:05:07.100,66.0,TB,left,63.42,31.94,1.64,2.33,0.17,278.53,344.6,None
2021090900,2441,40151.0,50,2021-09-10T02:05:07.200,66.0,TB,left,63.4,32.11,1.8,2.1,0.17,275.66,353.41,None
2021090900,2441,40151.0,51,2021-09-10T02:05:07.300,66.0,TB,left,63.41,32.29,1.94,1.84,0.19,271.41,2.24,None
2021090900,2441,40151.0,52,2021-09-10T02:05:07.400,66.0,TB,left,63.46,32.49,2.03,1.61,0.2,266.13,10.82,None
2021090900,2441,40151.0,53,2021-09-10T02:05:07.500,66.0,TB,left,63.55,32.67,2.04,1.9,0.2,257.61,23.32,autoevent_passforward
2021090900,2441,40151.0,54,2021-09-10T02:05:07.600,66.0,TB,left,63.65,32.84,2.04,1.87,0.2,250.35,30.61,pass_forward
2021090900,2441,40151.0,55,2021-09-10T02:05:07.700,66.0,TB,left,63.79,33.0,2.02,2.28,0.2,245.68,40.32,None
2021090900,2441,40151.0,56,2021-09-10T02:05:07.800,66.0,TB,left,63.93,33.11,1.89,2.56,0.18,238.17,51.18,None
2021090900,2441,40151.0,57,2021-09-10T02:05:07.900,66.0,TB,left,64.08,33.19,1.78,2.59,0.17,220.67,64.15,None
2021090900,2441,40151.0,58,2021-09-10T02:05:08.000,66.0,TB,left,64.24,33.23,1.66,2.51,0.16,211.49,75.55,None
2021090900,2441,41233.0,1,2021-09-10T02:05:02.300,13.0,TB,left,61.45,44.73,0.05,0.04,0.01,253.81,336.22,None
2021090900,2441,41233.0,2,2021-09-10T02:05:02.400,13.0,TB,left,61.45,44.73,0.04,0.04,0.01,253.81,331.73,None
2021090900,2441,41233.0,3,2021-09-10T02:05:02.500,13.0,TB,left,61.44,44.74,0.04,0.04,0.01,253.81,330.09,None
2021090900,2441,41233.0,4,2021-09-10T02:05:02.600,13.0,TB,left,61.43,44.73,0.04,0.04,0.02,253.81,318.98,None
2021090900,2441,41233.0,5,2021-09-10T02:05:02.700,13.0,TB,left,61.39,44.72,0.06,0.74,0.04,250.67,278.88,None
2021090900,2441,41233.0,6,2021-09-10T02:05:02.800,13.0,TB,left,61.36,44.72,0.25,2.1,0.03,250.67,253.41,ball_snap
2021090900,2441,41233.0,7,2021-09-10T02:05:02.900,13.0,TB,left,61.32,44.7,0.61,3.19,0.05,251.71,249.22,None
2021090900,2441,41233.0,8,2021-09-10T02:05:03.000,13.0,TB,left,61.22,44.67,1.23,4.53,0.1,260.85,250.29,None
2021090900,2441,41233.0,9,2021-09-10T02:05:03.100,13.0,TB,left,61.07,44.62,1.87,5.3,0.16,261.95,251.07,None
2021090900,2441,41233.0,10,2021-09-10T02:05:03.200,13.0,TB,left,60.84,44.54,2.62,5.54,0.24,254.04,250.51,None
2021090900,2441,41233.0,11,2021-09-10T02:05:03.300,13.0,TB,left,60.56,44.44,3.2,5.0,0.3,250.56,250.15,None
2021090900,2441,41233.0,12,2021-09-10T02:05:03.400,13.0,TB,left,60.21,44.31,3.87,4.76,0.37,256.11,250.19,None
2021090900,2441,41233.0,13,2021-09-10T02:05:03.500,13.0,TB,left,59.79,44.18,4.5,4.48,0.44,254.88,251.97,None
2021090900,2441,41233.0,14,2021-09-10T02:05:03.600,13.0,TB,left,59.33,44.04,4.97,3.81,0.48,258.75,252.94,None
2021090900,2441,41233.0,15,2021-09-10T02:05:03.700,13.0,TB,left,58.8,43.93,5.48,3.49,0.54,253.8,256.18,None
2021090900,2441,41233.0,16,2021-09-10T02:05:03.800,13.0,TB,left,58.25,43.81,5.81,2.81,0.57,252.6,257.79,None
2021090900,2441,41233.0,17,2021-09-10T02:05:03.900,13.0,TB,left,57.65,43.7,6.13,2.44,0.61,259.79,259.82,None
2021090900,2441,41233.0,18,2021-09-10T02:05:04.000,13.0,TB,left,57.02,43.6,6.4,2.38,0.63,266.21,261.66,None
2021090900,2441,41233.0,19,2021-09-10T02:05:04.100,13.0,TB,left,56.37,43.52,6.63,2.01,0.66,274.24,263.4,None
2021090900,2441,41233.0,20,2021-09-10T02:05:04.200,13.0,TB,left,55.68,43.46,6.9,2.18,0.69,273.63,265.48,None
2021090900,2441,41233.0,21,2021-09-10T02:05:04.300,13.0,TB,left,54.97,43.42,7.15,2.0,0.71,276.99,267.27,None
2021090900,2441,41233.0,22,2021-09-10T02:05:04.400,13.0,TB,left,54.25,43.39,7.3,1.72,0.72,280.22,268.39,None
2021090900,2441,41233.0,23,2021-09-10T02:05:04.500,13.0,TB,left,53.51,43.37,7.43,1.27,0.74,277.73,269.25,None
2021090900,2441,41233.0,24,2021-09-10T02:05:04.600,13.0,TB,left,52.74,43.37,7.67,0.99,0.77,275.96,269.91,None
2021090900,2441,41233.0,25,2021-09-10T02:05:04.700,13.0,TB,left,51.96,43.36,7.87,0.71,0.78,285.81,270.06,None
2021090900,2441,41233.0,26,2021-09-10T02:05:04.800,13.0,TB,left,51.16,43.37,7.95,0.47,0.8,281.61,270.56,None
2021090900,2441,41233.0,27,2021-09-10T02:05:04.900,13.0,TB,left,50.35,43.39,8.08,0.59,0.81,281.61,271.54,None
2021090900,2441,41233.0,28,2021-09-10T02:05:05.000,13.0,TB,left,49.53,43.4,8.19,0.35,0.82,281.61,271.42,None
2021090900,2441,41233.0,29,2021-09-10T02:05:05.100,13.0,TB,left,48.68,43.42,8.44,0.46,0.85,281.61,271.24,None
2021090900,2441,41233.0,30,2021-09-10T02:05:05.200,13.0,TB,left,47.83,43.44,8.56,0.42,0.85,280.96,271.24,None
2021090900,2441,41233.0,31,2021-09-10T02:05:05.300,13.0,TB,left,46.96,43.46,8.72,0.35,0.87,280.16,271.42,None
2021090900,2441,41233.0,32,2021-09-10T02:05:05.400,13.0,TB,left,46.08,43.49,8.83,0.22,0.88,281.18,271.41,None
2021090900,2441,41233.0,33,2021-09-10T02:05:05.500,13.0,TB,left,45.18,43.51,8.98,0.31,0.89,282.03,271.65,None
2021090900,2441,41233.0,34,2021-09-10T02:05:05.600,13.0,TB,left,44.28,43.54,9.13,0.44,0.91,274.62,271.96,None
2021090900,2441,41233.0,35,2021-09-10T02:05:05.700,13.0,TB,left,43.36,43.58,9.23,0.33,0.92,272.04,272.18,None
2021090900,2441,41233.0,36,2021-09-10T02:05:05.800,13.0,TB,left,42.43,43.61,9.33,0.06,0.93,270.41,271.78,None
2021090900,2441,41233.0,37,2021-09-10T02:05:05.900,13.0,TB,left,41.49,43.63,9.38,0.64,0.94,269.09,270.86,None
2021090900,2441,41233.0,38,2021-09-10T02:05:06.000,13.0,TB,left,40.55,43.63,9.4,1.0,0.94,272.39,270.15,None
2021090900,2441,41233.0,39,2021-09-10T02:05:06.100,13.0,TB,left,39.61,43.63,9.39,1.3,0.94,272.97,269.39,None
2021090900,2441,41233.0,40,2021-09-10T02:05:06.200,13.0,TB,left,38.67,43.62,9.4,1.21,0.94,271.95,269.47,None
2021090900,2441,41233.0,41,2021-09-10T02:05:06.300,13.0,TB,left,37.72,43.62,9.44,1.12,0.95,276.11,269.53,None
2021090900,2441,41233.0,42,2021-09-10T02:05:06.400,13.0,TB,left,36.77,43.61,9.42,1.18,0.95,275.13,269.62,None
2021090900,2441,41233.0,43,2021-09-10T02:05:06.500,13.0,TB,left,35.82,43.61,9.37,1.28,0.94,273.09,269.61,None
2021090900,2441,41233.0,44,2021-09-10T02:05:06.600,13.0,TB,left,34.88,43.6,9.33,1.42,0.94,273.09,269.54,None
2021090900,2441,41233.0,45,2021-09-10T02:05:06.700,13.0,TB,left,33.94,43.59,9.33,1.24,0.94,273.7,269.35,None
2021090900,2441,41233.0,46,2021-09-10T02:05:06.800,13.0,TB,left,32.99,43.57,9.36,1.2,0.95,279.76,269.32,None
2021090900,2441,41233.0,47,2021-09-10T02:05:06.900,13.0,TB,left,32.05,43.57,9.32,1.34,0.94,277.25,269.61,None
2021090900,2441,41233.0,48,2021-09-10T02:05:07.000,13.0,TB,left,31.11,43.56,9.27,1.47,0.94,269.76,269.67,None
2021090900,2441,41233.0,49,2021-09-10T02:05:07.100,13.0,TB,left,30.17,43.55,9.28,1.4,0.94,258.35,269.64,None
2021090900,2441,41233.0,50,2021-09-10T02:05:07.200,13.0,TB,left,29.24,43.56,9.25,1.37,0.93,260.99,270.11,None
2021090900,2441,41233.0,51,2021-09-10T02:05:07.300,13.0,TB,left,28.31,43.56,9.21,1.27,0.93,260.99,270.32,None
2021090900,2441,41233.0,52,2021-09-10T02:05:07.400,13.0,TB,left,27.39,43.57,9.2,1.3,0.93,259.33,270.75,None
2021090900,2441,41233.0,53,2021-09-10T02:05:07.500,13.0,TB,left,26.47,43.58,9.09,1.57,0.92,262.35,270.88,autoevent_passforward
2021090900,2441,41233.0,54,2021-09-10T02:05:07.600,13.0,TB,left,25.55,43.6,9.08,1.44,0.92,254.85,271.16,pass_forward
2021090900,2441,41233.0,55,2021-09-10T02:05:07.700,13.0,TB,left,24.64,43.62,9.07,1.39,0.91,252.22,271.48,None
2021090900,2441,41233.0,56,2021-09-10T02:05:07.800,13.0,TB,left,23.72,43.65,9.04,1.41,0.91,245.74,271.9,None
2021090900,2441,41233.0,57,2021-09-10T02:05:07.900,13.0,TB,left,22.82,43.69,8.94,1.6,0.9,235.32,272.57,None
2021090900,2441,41233.0,58,2021-09-10T02:05:08.000,13.0,TB,left,21.93,43.74,8.85,1.67,0.89,224.98,273.19,None
2021090900,2441,41263.0,1,2021-09-10T02:05:02.300,90.0,DAL,left,59.22,30.09,0.37,0.43,0.04,123.35,97.37,None
2021090900,2441,41263.0,2,2021-09-10T02:05:02.400,90.0,DAL,left,59.26,30.08,0.39,0.68,0.04,119.49,108.44,None
2021090900,2441,41263.0,3,2021-09-10T02:05:02.500,90.0,DAL,left,59.29,30.07,0.37,0.38,0.03,119.49,109.62,None
2021090900,2441,41263.0,4,2021-09-10T02:05:02.600,90.0,DAL,left,59.33,30.07,0.42,0.1,0.05,118.56,103.23,None
2021090900,2441,41263.0,5,2021-09-10T02:05:02.700,90.0,DAL,left,59.41,30.07,0.63,0.47,0.08,114.22,93.16,None
2021090900,2441,41263.0,6,2021-09-10T02:05:02.800,90.0,DAL,left,59.48,30.07,0.72,0.43,0.07,115.54,89.87,ball_snap
2021090900,2441,41263.0,7,2021-09-10T02:05:02.900,90.0,DAL,left,59.59,30.08,0.96,0.63,0.11,110.59,83.92,None
2021090900,2441,41263.0,8,2021-09-10T02:05:03.000,90.0,DAL,left,59.73,30.12,1.22,1.11,0.14,108.88,77.44,None
2021090900,2441,41263.0,9,2021-09-10T02:05:03.100,90.0,DAL,left,59.87,30.17,1.43,1.11,0.15,103.34,72.58,None
2021090900,2441,41263.0,10,2021-09-10T02:05:03.200,90.0,DAL,left,60.04,30.25,1.72,1.13,0.19,103.34,67.85,None
2021090900,2441,41263.0,11,2021-09-10T02:05:03.300,90.0,DAL,left,60.22,30.32,1.89,0.88,0.19,104.27,65.76,None
2021090900,2441,41263.0,12,2021-09-10T02:05:03.400,90.0,DAL,left,60.43,30.42,2.15,0.93,0.23,108.06,64.72,None
2021090900,2441,41263.0,13,2021-09-10T02:05:03.500,90.0,DAL,left,60.65,30.51,2.32,0.73,0.23,108.06,65.67,None
2021090900,2441,41263.0,14,2021-09-10T02:05:03.600,90.0,DAL,left,60.86,30.61,2.4,0.31,0.24,108.06,64.94,None
2021090900,2441,41263.0,15,2021-09-10T02:05:03.700,90.0,DAL,left,61.09,30.71,2.44,0.2,0.25,108.06,65.01,None
2021090900,2441,41263.0,16,2021-09-10T02:05:03.800,90.0,DAL,left,61.32,30.82,2.45,0.55,0.26,109.26,65.6,None
2021090900,2441,41263.0,17,2021-09-10T02:05:03.900,90.0,DAL,left,61.57,30.86,2.42,1.05,0.26,114.57,72.51,None
2021090900,2441,41263.0,18,2021-09-10T02:05:04.000,90.0,DAL,left,61.79,30.91,2.26,1.47,0.22,119.31,75.87,None
2021090900,2441,41263.0,19,2021-09-10T02:05:04.100,90.0,DAL,left,62.02,30.95,2.21,1.56,0.24,123.32,79.26,None
2021090900,2441,41263.0,20,2021-09-10T02:05:04.200,90.0,DAL,left,62.25,30.98,2.13,1.58,0.22,128.17,82.85,None
2021090900,2441,41263.0,21,2021-09-10T02:05:04.300,90.0,DAL,left,62.47,31.02,2.11,1.3,0.23,132.93,84.39,None
2021090900,2441,41263.0,22,2021-09-10T02:05:04.400,90.0,DAL,left,62.68,31.04,2.04,1.05,0.21,134.89,85.56,None
2021090900,2441,41263.0,23,2021-09-10T02:05:04.500,90.0,DAL,left,62.88,31.06,1.94,1.09,0.2,135.6,85.3,None
2021090900,2441,41263.0,24,2021-09-10T02:05:04.600,90.0,DAL,left,63.07,31.13,1.9,1.14,0.21,137.66,78.39,None
2021090900,2441,41263.0,25,2021-09-10T02:05:04.700,90.0,DAL,left,63.25,31.19,1.8,1.33,0.19,135.34,73.04,None
2021090900,2441,41263.0,26,2021-09-10T02:05:04.800,90.0,DAL,left,63.42,31.24,1.7,1.33,0.18,136.45,71.32,None
2021090900,2441,41263.0,27,2021-09-10T02:05:04.900,90.0,DAL,left,63.57,31.28,1.55,1.36,0.16,137.8,70.44,None
2021090900,2441,41263.0,28,2021-09-10T02:05:05.000,90.0,DAL,left,63.7,31.31,1.35,1.43,0.13,127.06,71.02,None
2021090900,2441,41263.0,29,2021-09-10T02:05:05.100,90.0,DAL,left,63.81,31.35,1.17,1.46,0.12,120.87,71.38,None
2021090900,2441,41263.0,30,2021-09-10T02:05:05.200,90.0,DAL,left,63.86,31.37,0.83,1.67,0.06,106.07,68.99,None
2021090900,2441,41263.0,31,2021-09-10T02:05:05.300,90.0,DAL,left,63.93,31.42,0.66,1.69,0.08,100.54,60.12,None
2021090900,2441,41263.0,32,2021-09-10T02:05:05.400,90.0,DAL,left,63.93,31.44,0.32,2.24,0.02,98.93,37.22,None
2021090900,2441,41263.0,33,2021-09-10T02:05:05.500,90.0,DAL,left,63.91,31.46,0.27,2.95,0.02,109.65,315.76,None
2021090900,2441,41263.0,34,2021-09-10T02:05:05.600,90.0,DAL,left,63.87,31.47,0.5,2.34,0.04,112.56,279.18,None
2021090900,2441,41263.0,35,2021-09-10T02:05:05.700,90.0,DAL,left,63.82,31.47,0.68,1.73,0.06,117.7,270.01,None
2021090900,2441,41263.0,36,2021-09-10T02:05:05.800,90.0,DAL,left,63.74,31.46,0.85,1.22,0.08,119.8,266.59,None
2021090900,2441,41263.0,37,2021-09-10T02:05:05.900,90.0,DAL,left,63.65,31.46,0.93,0.66,0.09,119.8,266.78,None
2021090900,2441,41263.0,38,2021-09-10T02:05:06.000,90.0,DAL,left,63.56,31.45,0.95,0.3,0.09,124.94,262.18,None
2021090900,2441,41263.0,39,2021-09-10T02:05:06.100,90.0,DAL,left,63.45,31.44,1.02,0.12,0.11,128.78,263.65,None
2021090900,2441,41263.0,40,2021-09-10T02:05:06.200,90.0,DAL,left,63.35,31.43,1.02,0.25,0.1,131.39,262.26,None
2021090900,2441,41263.0,41,2021-09-10T02:05:06.300,90.0,DAL,left,63.22,31.4,1.09,0.26,0.13,133.72,260.44,None
2021090900,2441,41263.0,42,2021-09-10T02:05:06.400,90.0,DAL,left,63.11,31.4,1.07,0.36,0.11,135.71,263.35,None
2021090900,2441,41263.0,43,2021-09-10T02:05:06.500,90.0,DAL,left,63.0,31.37,1.11,0.21,0.12,139.4,259.63,None
2021090900,2441,41263.0,44,2021-09-10T02:05:06.600,90.0,DAL,left,62.86,31.36,1.23,0.21,0.14,141.13,263.57,None
2021090900,2441,41263.0,45,2021-09-10T02:05:06.700,90.0,DAL,left,62.72,31.37,1.31,0.35,0.14,142.66,268.67,None
2021090900,2441,41263.0,46,2021-09-10T02:05:06.800,90.0,DAL,left,62.6,31.4,1.27,0.7,0.12,143.56,278.05,None
2021090900,2441,41263.0,47,2021-09-10T02:05:06.900,90.0,DAL,left,62.49,31.44,1.21,0.96,0.12,143.56,286.33,None
2021090900,2441,41263.0,48,2021-09-10T02:05:07.000,90.0,DAL,left,62.39,31.5,1.18,1.23,0.12,144.55,297.69,None
2021090900,2441,41263.0,49,2021-09-10T02:05:07.100,90.0,DAL,left,62.3,31.57,1.14,1.31,0.11,146.44,306.29,None
2021090900,2441,41263.0,50,2021-09-10T02:05:07.200,90.0,DAL,left,62.22,31.65,1.11,1.26,0.11,147.39,315.85,None
2021090900,2441,41263.0,51,2021-09-10T02:05:07.300,90.0,DAL,left,62.16,31.76,1.15,1.24,0.12,149.24,327.78,None
2021090900,2441,41263.0,52,2021-09-10T02:05:07.400,90.0,DAL,left,62.1,31.87,1.2,1.07,0.13,151.0,332.46,None
